sic_code,sic_section,sic_section_desc,sic_division,sic_division_desc,sic_group,sic_group_desc
01110, A,"AGRICULTURE, FORESTRY AND FISHING",01,"Crop and animal production, hunting and related service activities",01.1,Growing of non-perennial crops
01120, A,"AGRICULTURE, FORESTRY AND FISHING",01,"Crop and animal production, hunting and related service activities",01.1,Growing of non-perennial crops
01130, A,"AGRICULTURE, FORESTRY AND FISHING",01,"Crop and animal production, hunting and related service activities",01.1,Growing of non-perennial crops
01140, A,"AGRICULTURE, FORESTRY AND FISHING",01,"Crop and animal production, hunting and related service activities",01.1,Growing of non-perennial crops
01150, A,"AGRICULTURE, FORESTRY AND FISHING",01,"Crop and animal production, hunting and related service activities",01.1,Growing of non-perennial crops
01160, A,"AGRICULTURE, FORESTRY AND FISHING",01,"Crop and animal production, hunting and related service activities",01.1,Growing of non-perennial crops
01190, A,"AGRICULTURE, FORESTRY AND FISHING",01,"Crop and animal production, hunting and related service activities",01.1,Growing of non-perennial crops
01210, A,"AGRICULTURE, FORESTRY AND FISHING",01,"Crop and animal production, hunting and related service activities",01.2,Growing of perennial crops
01220, A,"AGRICULTURE, FORESTRY AND FISHING",01,"Crop and animal production, hunting and related service activities",01.2,Growing of perennial crops
01230, A,"AGRICULTURE, FORESTRY AND FISHING",01,"Crop and animal production, hunting and related service activities",01.2,Growing of perennial crops
01240, A,"AGRICULTURE, FORESTRY AND FISHING",01,"Crop and animal production, hunting and related service activities",01.2,Growing of perennial crops
01250, A,"AGRICULTURE, FORESTRY AND FISHING",01,"Crop and animal production, hunting and related service activities",01.2,Growing of perennial crops
01260, A,"AGRICULTURE, FORESTRY AND FISHING",01,"Crop and animal production, hunting and related service activities",01.2,Growing of perennial crops
01270, A,"AGRICULTURE, FORESTRY AND FISHING",01,"Crop and animal production, hunting and related service activities",01.2,Growing of perennial crops
01280, A,"AGRICULTURE, FORESTRY AND FISHING",01,"Crop and animal production, hunting and related service activities",01.2,Growing of perennial crops
01290, A,"AGRICULTURE, FORESTRY AND FISHING",01,"Crop and animal production, hunting and related service activities",01.2,Growing of perennial crops
01300, A,"AGRICULTURE, FORESTRY AND FISHING",01,"Crop and animal production, hunting and related service activities",01.3,Plant propagation
01410, A,"AGRICULTURE, FORESTRY AND FISHING",01,"Crop and animal production, hunting and related service activities",01.4,Animal production
01420, A,"AGRICULTURE, FORESTRY AND FISHING",01,"Crop and animal production, hunting and related service activities",01.4,Animal production
01430, A,"AGRICULTURE, FORESTRY AND FISHING",01,"Crop and animal production, hunting and related service activities",01.4,Animal production
01440, A,"AGRICULTURE, FORESTRY AND FISHING",01,"Crop and animal production, hunting and related service activities",01.4,Animal production
01450, A,"AGRICULTURE, FORESTRY AND FISHING",01,"Crop and animal production, hunting and related service activities",01.4,Animal production
01460, A,"AGRICULTURE, FORESTRY AND FISHING",01,"Crop and animal production, hunting and related service activities",01.4,Animal production
01470, A,"AGRICULTURE, FORESTRY AND FISHING",01,"Crop and animal production, hunting and related service activities",01.4,Animal production
01490, A,"AGRICULTURE, FORESTRY AND FISHING",01,"Crop and animal production, hunting and related service activities",01.4,Animal production
01500, A,"AGRICULTURE, FORESTRY AND FISHING",01,"Crop and animal production, hunting and related service activities",01.5,Mixed farming
01610, A,"AGRICULTURE, FORESTRY AND FISHING",01,"Crop and animal production, hunting and related service activities",01.6,Support activities to agriculture and post-harvest crop activities
01620, A,"AGRICULTURE, FORESTRY AND FISHING",01,"Crop and animal production, hunting and related service activities",01.6,Support activities to agriculture and post-harvest crop activities
01621, A,"AGRICULTURE, FORESTRY AND FISHING",01,"Crop and animal production, hunting and related service activities",01.6,Support activities to agriculture and post-harvest crop activities
01629, A,"AGRICULTURE, FORESTRY AND FISHING",01,"Crop and animal production, hunting and related service activities",01.6,Support activities to agriculture and post-harvest crop activities
01630, A,"AGRICULTURE, FORESTRY AND FISHING",01,"Crop and animal production, hunting and related service activities",01.6,Support activities to agriculture and post-harvest crop activities
01640, A,"AGRICULTURE, FORESTRY AND FISHING",01,"Crop and animal production, hunting and related service activities",01.6,Support activities to agriculture and post-harvest crop activities
01700, A,"AGRICULTURE, FORESTRY AND FISHING",01,"Crop and animal production, hunting and related service activities",01.7,"Hunting, trapping and related service activities"
02100, A,"AGRICULTURE, FORESTRY AND FISHING",02,Forestry and logging,02.1,Silviculture and other forestry activities
02200, A,"AGRICULTURE, FORESTRY AND FISHING",02,Forestry and logging,02.2,Logging
02300, A,"AGRICULTURE, FORESTRY AND FISHING",02,Forestry and logging,02.3,Gathering of wild growing non-wood products
02400, A,"AGRICULTURE, FORESTRY AND FISHING",02,Forestry and logging,02.4,Support services to forestry
03110, A,"AGRICULTURE, FORESTRY AND FISHING",03,Fishing and aquaculture,03.1,Fishing
03120, A,"AGRICULTURE, FORESTRY AND FISHING",03,Fishing and aquaculture,03.1,Fishing
03210, A,"AGRICULTURE, FORESTRY AND FISHING",03,Fishing and aquaculture,03.2,Aquaculture
03220, A,"AGRICULTURE, FORESTRY AND FISHING",03,Fishing and aquaculture,03.2,Aquaculture
05100, B,MINING AND QUARRYING,05,Mining of coal and lignite,05.1,Mining of hard coal
05101, B,MINING AND QUARRYING,05,Mining of coal and lignite,05.1,Mining of hard coal
05102, B,MINING AND QUARRYING,05,Mining of coal and lignite,05.1,Mining of hard coal
05200, B,MINING AND QUARRYING,05,Mining of coal and lignite,05.2,Mining of lignite
06100, B,MINING AND QUARRYING,06,Extraction of crude petroleum and natural gas,06.1,Extraction of crude petroleum
06200, B,MINING AND QUARRYING,06,Extraction of crude petroleum and natural gas,06.2,Extraction of natural gas
07100, B,MINING AND QUARRYING,07,Mining of metal ores,07.1,Mining of iron ores
07210, B,MINING AND QUARRYING,07,Mining of metal ores,07.2,Mining of non-ferrous metal ores
07290, B,MINING AND QUARRYING,07,Mining of metal ores,07.2,Mining of non-ferrous metal ores
08110, B,MINING AND QUARRYING,08,Other mining and quarrying,08.1,"Quarrying of stone, sand and clay"
08120, B,MINING AND QUARRYING,08,Other mining and quarrying,08.1,"Quarrying of stone, sand and clay"
08910, B,MINING AND QUARRYING,08,Other mining and quarrying,08.9,Mining and quarrying n.e.c.
08920, B,MINING AND QUARRYING,08,Other mining and quarrying,08.9,Mining and quarrying n.e.c.
08930, B,MINING AND QUARRYING,08,Other mining and quarrying,08.9,Mining and quarrying n.e.c.
08990, B,MINING AND QUARRYING,08,Other mining and quarrying,08.9,Mining and quarrying n.e.c.
09100, B,MINING AND QUARRYING,09,Mining support service activities,09.1,Support activities for petroleum and natural gas extraction
09900, B,MINING AND QUARRYING,09,Mining support service activities,09.9,Support activities for other mining and quarrying
10110, C,MANUFACTURING,10,Manufacture of food products,10.1,Processing and preserving of meat and production of meat products
10120, C,MANUFACTURING,10,Manufacture of food products,10.1,Processing and preserving of meat and production of meat products
10130, C,MANUFACTURING,10,Manufacture of food products,10.1,Processing and preserving of meat and production of meat products
10200, C,MANUFACTURING,10,Manufacture of food products,10.2,"Processing and preserving of fish, crustaceans and molluscs"
10310, C,MANUFACTURING,10,Manufacture of food products,10.3,Processing and preserving of fruit and vegetables
10320, C,MANUFACTURING,10,Manufacture of food products,10.3,Processing and preserving of fruit and vegetables
10390, C,MANUFACTURING,10,Manufacture of food products,10.3,Processing and preserving of fruit and vegetables
10410, C,MANUFACTURING,10,Manufacture of food products,10.4,Manufacture of vegetable and animal oils and fats
10420, C,MANUFACTURING,10,Manufacture of food products,10.4,Manufacture of vegetable and animal oils and fats
10510, C,MANUFACTURING,10,Manufacture of food products,10.5,Manufacture of dairy products
10511, C,MANUFACTURING,10,Manufacture of food products,10.5,Manufacture of dairy products
10512, C,MANUFACTURING,10,Manufacture of food products,10.5,Manufacture of dairy products
10519, C,MANUFACTURING,10,Manufacture of food products,10.5,Manufacture of dairy products
10520, C,MANUFACTURING,10,Manufacture of food products,10.5,Manufacture of dairy products
10610, C,MANUFACTURING,10,Manufacture of food products,10.6,"Manufacture of grain mill products, starches and starch products"
10611, C,MANUFACTURING,10,Manufacture of food products,10.6,"Manufacture of grain mill products, starches and starch products"
10612, C,MANUFACTURING,10,Manufacture of food products,10.6,"Manufacture of grain mill products, starches and starch products"
10620, C,MANUFACTURING,10,Manufacture of food products,10.6,"Manufacture of grain mill products, starches and starch products"
10710, C,MANUFACTURING,10,Manufacture of food products,10.7,Manufacture of bakery and farinaceous products
10720, C,MANUFACTURING,10,Manufacture of food products,10.7,Manufacture of bakery and farinaceous products
10730, C,MANUFACTURING,10,Manufacture of food products,10.7,Manufacture of bakery and farinaceous products
10810, C,MANUFACTURING,10,Manufacture of food products,10.8,Manufacture of other food products
10820, C,MANUFACTURING,10,Manufacture of food products,10.8,Manufacture of other food products
10821, C,MANUFACTURING,10,Manufacture of food products,10.8,Manufacture of other food products
10822, C,MANUFACTURING,10,Manufacture of food products,10.8,Manufacture of other food products
10830, C,MANUFACTURING,10,Manufacture of food products,10.8,Manufacture of other food products
10831, C,MANUFACTURING,10,Manufacture of food products,10.8,Manufacture of other food products
10832, C,MANUFACTURING,10,Manufacture of food products,10.8,Manufacture of other food products
10840, C,MANUFACTURING,10,Manufacture of food products,10.8,Manufacture of other food products
10850, C,MANUFACTURING,10,Manufacture of food products,10.8,Manufacture of other food products
10860, C,MANUFACTURING,10,Manufacture of food products,10.8,Manufacture of other food products
10890, C,MANUFACTURING,10,Manufacture of food products,10.8,Manufacture of other food products
10910, C,MANUFACTURING,10,Manufacture of food products,10.9,Manufacture of prepared animal feeds
10920, C,MANUFACTURING,10,Manufacture of food products,10.9,Manufacture of prepared animal feeds
11010, C,MANUFACTURING,11,Manufacture of beverages,11.0,Manufacture of beverages
11020, C,MANUFACTURING,11,Manufacture of beverages,11.0,Manufacture of beverages
11030, C,MANUFACTURING,11,Manufacture of beverages,11.0,Manufacture of beverages
11040, C,MANUFACTURING,11,Manufacture of beverages,11.0,Manufacture of beverages
11050, C,MANUFACTURING,11,Manufacture of beverages,11.0,Manufacture of beverages
11060, C,MANUFACTURING,11,Manufacture of beverages,11.0,Manufacture of beverages
11070, C,MANUFACTURING,11,Manufacture of beverages,11.0,Manufacture of beverages
12000, C,MANUFACTURING,12,Manufacture of tobacco products,12.0,Manufacture of tobacco products
13100, C,MANUFACTURING,13,Manufacture of textiles,13.1,Preparation and spinning of textile fibres
13200, C,MANUFACTURING,13,Manufacture of textiles,13.2,Weaving of textiles
13300, C,MANUFACTURING,13,Manufacture of textiles,13.3,Finishing of textiles
13910, C,MANUFACTURING,13,Manufacture of textiles,13.9,Manufacture of other textiles
13920, C,MANUFACTURING,13,Manufacture of textiles,13.9,Manufacture of other textiles
13921, C,MANUFACTURING,13,Manufacture of textiles,13.9,Manufacture of other textiles
13922, C,MANUFACTURING,13,Manufacture of textiles,13.9,Manufacture of other textiles
13923, C,MANUFACTURING,13,Manufacture of textiles,13.9,Manufacture of other textiles
13930, C,MANUFACTURING,13,Manufacture of textiles,13.9,Manufacture of other textiles
13931, C,MANUFACTURING,13,Manufacture of textiles,13.9,Manufacture of other textiles
13939, C,MANUFACTURING,13,Manufacture of textiles,13.9,Manufacture of other textiles
13940, C,MANUFACTURING,13,Manufacture of textiles,13.9,Manufacture of other textiles
13950, C,MANUFACTURING,13,Manufacture of textiles,13.9,Manufacture of other textiles
13960, C,MANUFACTURING,13,Manufacture of textiles,13.9,Manufacture of other textiles
13990, C,MANUFACTURING,13,Manufacture of textiles,13.9,Manufacture of other textiles
14110, C,MANUFACTURING,14,Manufacture of wearing apparel,14.1,"Manufacture of wearing apparel, except fur apparel"
14120, C,MANUFACTURING,14,Manufacture of wearing apparel,14.1,"Manufacture of wearing apparel, except fur apparel"
14130, C,MANUFACTURING,14,Manufacture of wearing apparel,14.1,"Manufacture of wearing apparel, except fur apparel"
14131, C,MANUFACTURING,14,Manufacture of wearing apparel,14.1,"Manufacture of wearing apparel, except fur apparel"
14132, C,MANUFACTURING,14,Manufacture of wearing apparel,14.1,"Manufacture of wearing apparel, except fur apparel"
14140, C,MANUFACTURING,14,Manufacture of wearing apparel,14.1,"Manufacture of wearing apparel, except fur apparel"
14141, C,MANUFACTURING,14,Manufacture of wearing apparel,14.1,"Manufacture of wearing apparel, except fur apparel"
14142, C,MANUFACTURING,14,Manufacture of wearing apparel,14.1,"Manufacture of wearing apparel, except fur apparel"
14190, C,MANUFACTURING,14,Manufacture of wearing apparel,14.1,"Manufacture of wearing apparel, except fur apparel"
14200, C,MANUFACTURING,14,Manufacture of wearing apparel,14.2,Manufacture of articles of fur
14310, C,MANUFACTURING,14,Manufacture of wearing apparel,14.3,Manufacture of knitted and crocheted apparel
14390, C,MANUFACTURING,14,Manufacture of wearing apparel,14.3,Manufacture of knitted and crocheted apparel
15110, C,MANUFACTURING,15,Manufacture of leather and related products,15.1,"Tanning and dressing of leather; manufacture of luggage, handbags, saddlery and harness; dressing and dyeing of fur"
15120, C,MANUFACTURING,15,Manufacture of leather and related products,15.1,"Tanning and dressing of leather; manufacture of luggage, handbags, saddlery and harness; dressing and dyeing of fur"
15200, C,MANUFACTURING,15,Manufacture of leather and related products,15.2,Manufacture of footwear
16100, C,MANUFACTURING,16,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",16.1,Sawmilling and planing of wood
16210, C,MANUFACTURING,16,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",16.2,"Manufacture of products of wood, cork, straw and plaiting materials"
16220, C,MANUFACTURING,16,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",16.2,"Manufacture of products of wood, cork, straw and plaiting materials"
16230, C,MANUFACTURING,16,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",16.2,"Manufacture of products of wood, cork, straw and plaiting materials"
16240, C,MANUFACTURING,16,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",16.2,"Manufacture of products of wood, cork, straw and plaiting materials"
16290, C,MANUFACTURING,16,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",16.2,"Manufacture of products of wood, cork, straw and plaiting materials"
17110, C,MANUFACTURING,17,Manufacture of paper and paper products,17.1,"Manufacture of pulp, paper and paperboard"
17120, C,MANUFACTURING,17,Manufacture of paper and paper products,17.1,"Manufacture of pulp, paper and paperboard"
17210, C,MANUFACTURING,17,Manufacture of paper and paper products,17.2,Manufacture of articles of paper and paperboard
17211, C,MANUFACTURING,17,Manufacture of paper and paper products,17.2,Manufacture of articles of paper and paperboard
17219, C,MANUFACTURING,17,Manufacture of paper and paper products,17.2,Manufacture of articles of paper and paperboard
17220, C,MANUFACTURING,17,Manufacture of paper and paper products,17.2,Manufacture of articles of paper and paperboard
17230, C,MANUFACTURING,17,Manufacture of paper and paper products,17.2,Manufacture of articles of paper and paperboard
17240, C,MANUFACTURING,17,Manufacture of paper and paper products,17.2,Manufacture of articles of paper and paperboard
17290, C,MANUFACTURING,17,Manufacture of paper and paper products,17.2,Manufacture of articles of paper and paperboard
18110, C,MANUFACTURING,18,Printing and reproduction of recorded media,18.1,Printing and service activities related to printing
18120, C,MANUFACTURING,18,Printing and reproduction of recorded media,18.1,Printing and service activities related to printing
18121, C,MANUFACTURING,18,Printing and reproduction of recorded media,18.1,Printing and service activities related to printing
18129, C,MANUFACTURING,18,Printing and reproduction of recorded media,18.1,Printing and service activities related to printing
18130, C,MANUFACTURING,18,Printing and reproduction of recorded media,18.1,Printing and service activities related to printing
18140, C,MANUFACTURING,18,Printing and reproduction of recorded media,18.1,Printing and service activities related to printing
18200, C,MANUFACTURING,18,Printing and reproduction of recorded media,18.2,Reproduction of recorded media
18201, C,MANUFACTURING,18,Printing and reproduction of recorded media,18.2,Reproduction of recorded media
18202, C,MANUFACTURING,18,Printing and reproduction of recorded media,18.2,Reproduction of recorded media
18203, C,MANUFACTURING,18,Printing and reproduction of recorded media,18.2,Reproduction of recorded media
19100, C,MANUFACTURING,19,Manufacture of coke and refined petroleum products,19.1,Manufacture of coke oven products
19200, C,MANUFACTURING,19,Manufacture of coke and refined petroleum products,19.2,Manufacture of refined petroleum products
19201, C,MANUFACTURING,19,Manufacture of coke and refined petroleum products,19.2,Manufacture of refined petroleum products
19209, C,MANUFACTURING,19,Manufacture of coke and refined petroleum products,19.2,Manufacture of refined petroleum products
20110, C,MANUFACTURING,20,Manufacture of chemicals and chemical products,20.1,"Manufacture of basic chemicals, fertilisers and nitrogen compounds, plastics and synthetic rubber in primary forms"
20120, C,MANUFACTURING,20,Manufacture of chemicals and chemical products,20.1,"Manufacture of basic chemicals, fertilisers and nitrogen compounds, plastics and synthetic rubber in primary forms"
20130, C,MANUFACTURING,20,Manufacture of chemicals and chemical products,20.1,"Manufacture of basic chemicals, fertilisers and nitrogen compounds, plastics and synthetic rubber in primary forms"
20140, C,MANUFACTURING,20,Manufacture of chemicals and chemical products,20.1,"Manufacture of basic chemicals, fertilisers and nitrogen compounds, plastics and synthetic rubber in primary forms"
20150, C,MANUFACTURING,20,Manufacture of chemicals and chemical products,20.1,"Manufacture of basic chemicals, fertilisers and nitrogen compounds, plastics and synthetic rubber in primary forms"
20160, C,MANUFACTURING,20,Manufacture of chemicals and chemical products,20.1,"Manufacture of basic chemicals, fertilisers and nitrogen compounds, plastics and synthetic rubber in primary forms"
20170, C,MANUFACTURING,20,Manufacture of chemicals and chemical products,20.1,"Manufacture of basic chemicals, fertilisers and nitrogen compounds, plastics and synthetic rubber in primary forms"
20200, C,MANUFACTURING,20,Manufacture of chemicals and chemical products,20.2,Manufacture of pesticides and other agrochemical products
20300, C,MANUFACTURING,20,Manufacture of chemicals and chemical products,20.3,"Manufacture of paints, varnishes and similar coatings, printing ink and mastics"
20301, C,MANUFACTURING,20,Manufacture of chemicals and chemical products,20.3,"Manufacture of paints, varnishes and similar coatings, printing ink and mastics"
20302, C,MANUFACTURING,20,Manufacture of chemicals and chemical products,20.3,"Manufacture of paints, varnishes and similar coatings, printing ink and mastics"
20410, C,MANUFACTURING,20,Manufacture of chemicals and chemical products,20.4,"Manufacture of soap and detergents, cleaning and polishing preparations, perfumes and toilet preparations"
20411, C,MANUFACTURING,20,Manufacture of chemicals and chemical products,20.4,"Manufacture of soap and detergents, cleaning and polishing preparations, perfumes and toilet preparations"
20412, C,MANUFACTURING,20,Manufacture of chemicals and chemical products,20.4,"Manufacture of soap and detergents, cleaning and polishing preparations, perfumes and toilet preparations"
20420, C,MANUFACTURING,20,Manufacture of chemicals and chemical products,20.4,"Manufacture of soap and detergents, cleaning and polishing preparations, perfumes and toilet preparations"
20510, C,MANUFACTURING,20,Manufacture of chemicals and chemical products,20.5,Manufacture of other chemical products
20520, C,MANUFACTURING,20,Manufacture of chemicals and chemical products,20.5,Manufacture of other chemical products
20530, C,MANUFACTURING,20,Manufacture of chemicals and chemical products,20.5,Manufacture of other chemical products
20590, C,MANUFACTURING,20,Manufacture of chemicals and chemical products,20.5,Manufacture of other chemical products
20600, C,MANUFACTURING,20,Manufacture of chemicals and chemical products,20.6,Manufacture of man-made fibres
21100, C,MANUFACTURING,21,Manufacture of basic pharmaceutical products and pharmaceutical preparations,21.1,Manufacture of basic pharmaceutical products
21200, C,MANUFACTURING,21,Manufacture of basic pharmaceutical products and pharmaceutical preparations,21.2,Manufacture of pharmaceutical preparations
22110, C,MANUFACTURING,22,Manufacture of rubber and plastic products,22.1,Manufacture of rubber products
22190, C,MANUFACTURING,22,Manufacture of rubber and plastic products,22.1,Manufacture of rubber products
22210, C,MANUFACTURING,22,Manufacture of rubber and plastic products,22.2,Manufacture of plastics products
22220, C,MANUFACTURING,22,Manufacture of rubber and plastic products,22.2,Manufacture of plastics products
22230, C,MANUFACTURING,22,Manufacture of rubber and plastic products,22.2,Manufacture of plastics products
22290, C,MANUFACTURING,22,Manufacture of rubber and plastic products,22.2,Manufacture of plastics products
23110, C,MANUFACTURING,23,Manufacture of other non-metallic mineral products,23.1,Manufacture of glass and glass products
23120, C,MANUFACTURING,23,Manufacture of other non-metallic mineral products,23.1,Manufacture of glass and glass products
23130, C,MANUFACTURING,23,Manufacture of other non-metallic mineral products,23.1,Manufacture of glass and glass products
23140, C,MANUFACTURING,23,Manufacture of other non-metallic mineral products,23.1,Manufacture of glass and glass products
23190, C,MANUFACTURING,23,Manufacture of other non-metallic mineral products,23.1,Manufacture of glass and glass products
23200, C,MANUFACTURING,23,Manufacture of other non-metallic mineral products,23.2,Manufacture of refractory products
23310, C,MANUFACTURING,23,Manufacture of other non-metallic mineral products,23.3,Manufacture of clay building materials
23320, C,MANUFACTURING,23,Manufacture of other non-metallic mineral products,23.3,Manufacture of clay building materials
23410, C,MANUFACTURING,23,Manufacture of other non-metallic mineral products,23.4,Manufacture of other porcelain and ceramic products
23420, C,MANUFACTURING,23,Manufacture of other non-metallic mineral products,23.4,Manufacture of other porcelain and ceramic products
23430, C,MANUFACTURING,23,Manufacture of other non-metallic mineral products,23.4,Manufacture of other porcelain and ceramic products
23440, C,MANUFACTURING,23,Manufacture of other non-metallic mineral products,23.4,Manufacture of other porcelain and ceramic products
23490, C,MANUFACTURING,23,Manufacture of other non-metallic mineral products,23.4,Manufacture of other porcelain and ceramic products
23510, C,MANUFACTURING,23,Manufacture of other non-metallic mineral products,23.5,"Manufacture of cement, lime and plaster"
23520, C,MANUFACTURING,23,Manufacture of other non-metallic mineral products,23.5,"Manufacture of cement, lime and plaster"
23610, C,MANUFACTURING,23,Manufacture of other non-metallic mineral products,23.6,"Manufacture of articles of concrete, cement and plaster"
23620, C,MANUFACTURING,23,Manufacture of other non-metallic mineral products,23.6,"Manufacture of articles of concrete, cement and plaster"
23630, C,MANUFACTURING,23,Manufacture of other non-metallic mineral products,23.6,"Manufacture of articles of concrete, cement and plaster"
23640, C,MANUFACTURING,23,Manufacture of other non-metallic mineral products,23.6,"Manufacture of articles of concrete, cement and plaster"
23650, C,MANUFACTURING,23,Manufacture of other non-metallic mineral products,23.6,"Manufacture of articles of concrete, cement and plaster"
23690, C,MANUFACTURING,23,Manufacture of other non-metallic mineral products,23.6,"Manufacture of articles of concrete, cement and plaster"
23700, C,MANUFACTURING,23,Manufacture of other non-metallic mineral products,23.7,"Cutting, shaping and finishing of stone"
23910, C,MANUFACTURING,23,Manufacture of other non-metallic mineral products,23.9,Manufacture of abrasive products and non-metallic mineral products n.e.c.
23990, C,MANUFACTURING,23,Manufacture of other non-metallic mineral products,23.9,Manufacture of abrasive products and non-metallic mineral products n.e.c.
24100, C,MANUFACTURING,24,Manufacture of basic metals,24.1,Manufacture of basic iron and steel and of ferro-alloys
24200, C,MANUFACTURING,24,Manufacture of basic metals,24.2,"Manufacture of tubes, pipes, hollow profiles and related fittings, of steel"
24310, C,MANUFACTURING,24,Manufacture of basic metals,24.3,Manufacture of other products of first processing of steel
24320, C,MANUFACTURING,24,Manufacture of basic metals,24.3,Manufacture of other products of first processing of steel
24330, C,MANUFACTURING,24,Manufacture of basic metals,24.3,Manufacture of other products of first processing of steel
24340, C,MANUFACTURING,24,Manufacture of basic metals,24.3,Manufacture of other products of first processing of steel
24410, C,MANUFACTURING,24,Manufacture of basic metals,24.4,Manufacture of basic precious and other non-ferrous metals
24420, C,MANUFACTURING,24,Manufacture of basic metals,24.4,Manufacture of basic precious and other non-ferrous metals
24430, C,MANUFACTURING,24,Manufacture of basic metals,24.4,Manufacture of basic precious and other non-ferrous metals
24440, C,MANUFACTURING,24,Manufacture of basic metals,24.4,Manufacture of basic precious and other non-ferrous metals
24450, C,MANUFACTURING,24,Manufacture of basic metals,24.4,Manufacture of basic precious and other non-ferrous metals
24460, C,MANUFACTURING,24,Manufacture of basic metals,24.4,Manufacture of basic precious and other non-ferrous metals
24510, C,MANUFACTURING,24,Manufacture of basic metals,24.5,Casting of metals
24520, C,MANUFACTURING,24,Manufacture of basic metals,24.5,Casting of metals
24530, C,MANUFACTURING,24,Manufacture of basic metals,24.5,Casting of metals
24540, C,MANUFACTURING,24,Manufacture of basic metals,24.5,Casting of metals
25110, C,MANUFACTURING,25,"Manufacture of fabricated metal products, except machinery and equipment",25.1,Manufacture of structural metal products
25120, C,MANUFACTURING,25,"Manufacture of fabricated metal products, except machinery and equipment",25.1,Manufacture of structural metal products
25210, C,MANUFACTURING,25,"Manufacture of fabricated metal products, except machinery and equipment",25.2,"Manufacture of tanks, reservoirs and containers of metal"
25290, C,MANUFACTURING,25,"Manufacture of fabricated metal products, except machinery and equipment",25.2,"Manufacture of tanks, reservoirs and containers of metal"
25300, C,MANUFACTURING,25,"Manufacture of fabricated metal products, except machinery and equipment",25.3,"Manufacture of steam generators, except central heating hot water boilers"
25400, C,MANUFACTURING,25,"Manufacture of fabricated metal products, except machinery and equipment",25.4,Manufacture of weapons and ammunition
25500, C,MANUFACTURING,25,"Manufacture of fabricated metal products, except machinery and equipment",25.5,"Forging, pressing, stamping and roll-forming of metal; powder metallurgy"
25610, C,MANUFACTURING,25,"Manufacture of fabricated metal products, except machinery and equipment",25.6,Treatment and coating of metals; machining
25620, C,MANUFACTURING,25,"Manufacture of fabricated metal products, except machinery and equipment",25.6,Treatment and coating of metals; machining
25710, C,MANUFACTURING,25,"Manufacture of fabricated metal products, except machinery and equipment",25.7,"Manufacture of cutlery, tools and general hardware"
25720, C,MANUFACTURING,25,"Manufacture of fabricated metal products, except machinery and equipment",25.7,"Manufacture of cutlery, tools and general hardware"
25730, C,MANUFACTURING,25,"Manufacture of fabricated metal products, except machinery and equipment",25.7,"Manufacture of cutlery, tools and general hardware"
25910, C,MANUFACTURING,25,"Manufacture of fabricated metal products, except machinery and equipment",25.9,Manufacture of other fabricated metal products
25920, C,MANUFACTURING,25,"Manufacture of fabricated metal products, except machinery and equipment",25.9,Manufacture of other fabricated metal products
25930, C,MANUFACTURING,25,"Manufacture of fabricated metal products, except machinery and equipment",25.9,Manufacture of other fabricated metal products
25940, C,MANUFACTURING,25,"Manufacture of fabricated metal products, except machinery and equipment",25.9,Manufacture of other fabricated metal products
25990, C,MANUFACTURING,25,"Manufacture of fabricated metal products, except machinery and equipment",25.9,Manufacture of other fabricated metal products
26110, C,MANUFACTURING,26,"Manufacture of computer, electronic and optical products",26.1,Manufacture of electronic components and boards
26120, C,MANUFACTURING,26,"Manufacture of computer, electronic and optical products",26.1,Manufacture of electronic components and boards
26200, C,MANUFACTURING,26,"Manufacture of computer, electronic and optical products",26.2,Manufacture of computers and peripheral equipment
26300, C,MANUFACTURING,26,"Manufacture of computer, electronic and optical products",26.3,Manufacture of communication equipment
26301, C,MANUFACTURING,26,"Manufacture of computer, electronic and optical products",26.3,Manufacture of communication equipment
26309, C,MANUFACTURING,26,"Manufacture of computer, electronic and optical products",26.3,Manufacture of communication equipment
26400, C,MANUFACTURING,26,"Manufacture of computer, electronic and optical products",26.4,Manufacture of consumer electronics
26510, C,MANUFACTURING,26,"Manufacture of computer, electronic and optical products",26.5,"Manufacture of instruments and appliances for measuring, testing and navigation; watches and clocks"
26511, C,MANUFACTURING,26,"Manufacture of computer, electronic and optical products",26.5,"Manufacture of instruments and appliances for measuring, testing and navigation; watches and clocks"
26512, C,MANUFACTURING,26,"Manufacture of computer, electronic and optical products",26.5,"Manufacture of instruments and appliances for measuring, testing and navigation; watches and clocks"
26513, C,MANUFACTURING,26,"Manufacture of computer, electronic and optical products",26.5,"Manufacture of instruments and appliances for measuring, testing and navigation; watches and clocks"
26514, C,MANUFACTURING,26,"Manufacture of computer, electronic and optical products",26.5,"Manufacture of instruments and appliances for measuring, testing and navigation; watches and clocks"
26520, C,MANUFACTURING,26,"Manufacture of computer, electronic and optical products",26.5,"Manufacture of instruments and appliances for measuring, testing and navigation; watches and clocks"
